Country,Year,Population,Food supply kcal per capita per day,FoodSupplyperyear
Antigua and Barbuda,Y2014,92562,2411.3566999999998,81467999585.871002
Antigua and Barbuda,Y2015,93571,2416.0264000000002,82515552290.156006
Antigua and Barbuda,Y2016,94520,2416.2082999999998,83358703108.339996
Antigua and Barbuda,Y2017,95425,2435.1062000000002,84815053334.274994
Antigua and Barbuda,Y2018,96282,2462.7656000000002,86548799087.207993
Antigua and Barbuda,Y2019,97115,2482.0574000000001,87981426606.365005
Argentina,Y1961,20817270,3126.1396,23753357620475.602
Argentina,Y1962,21153042,3098.6565000000001,23924294047146.602
Argentina,Y1963,21488916,3051.0408000000002,23930699204277.102
Argentina,Y1964,21824428,3095.6716000000001,24659860610233.398
Argentina,Y1965,22159644,3202.2988,25901057507213.898
Argentina,Y1966,22494032,3158.4502000000002,25931892152260.301
Argentina,Y1967,22828872,3233.8056999999999,26945809785332.199
Argentina,Y1968,23168268,3280.1999999999998,27738741733164
Argentina,Y1969,23517614,3317.4009999999998,28476335013443.102
Argentina,Y1970,23880564,3346.7388000000001,29171533688209.398
Argentina,Y1971,24259564,3188.5798,28234047840430.602
Argentina,Y1972,24653172,3076.4868000000001,27683482756187.301
Argentina,Y1973,25056474,3029.0435000000002,27702459641455.898
Argentina,Y1974,25462304,3220.1902,29927613560730.602
Argentina,Y1975,25865776,3284.7314000000001,31011176213586.699
Argentina,Y1976,26264682,3213.6122999999998,30807644372737.801
Argentina,Y1977,26661396,3198.1891999999998,31122888891605
Argentina,Y1978,27061042,3254.6606000000002,32147195125206
Argentina,Y1979,27471046,3229.8114999999998,32385099605057.602
Argentina,Y1980,27896532,3247.8099999999999,33069961992145.801
Argentina,Y1981,28338514,3222.8735000000001,33335977716992.301
Argentina,Y1982,28794550,3080.6642999999999,32377814910141.199
Argentina,Y1983,29262048,3007.6723999999999,32123888760032.398
Argentina,Y1984,29737098,3049.2941999999998,33097163566524.5
Argentina,Y1985,30216284,3127.7539999999999,34495822648339.602
Argentina,Y1986,30698964,3037.5713000000001,34036356574938.602
Argentina,Y1987,31184410,3103.0083,35319401317120.102
Argentina,Y1988,31668940,3016.1904,34864636774254.199
Argentina,Y1989,32148136,2961.0124999999998,34744726879910.5
Argentina,Y1990,32618648,2911.567,34664553372016.801
Argentina,Y1991,33079004,3009.6356999999998,36337849245977.602
Argentina,Y1992,33529320,3076.2366000000002,37647604295345.898
Argentina,Y1993,33970100,3115.2570000000001,38626341012730.5
Argentina,Y1994,34402668,3154.6635999999999,39613028236107
Argentina,Y1995,34828170,3163.4387000000002,40214525002285.297
Argentina,Y1996,35246376,3157.5781000000002,40622012511117.398
Argentina,Y1997,35657436,3134.9481999999998,40801238403757.5
Argentina,Y1998,36063450,3166.9949999999999,41687659528953.797
Argentina,Y1999,36467220,3269.2777999999998,43515837562406.297
Argentina,Y2000,36870796,3262.8474000000001,43910880015553.602
Argentina,Y2001,37275644,3211.7721999999999,43698120154748.297
Argentina,Y2002,37681744,2972.7539999999999,40886772649086.203
Argentina,Y2003,38087868,2999.6882000000001,41701880794006.5
Argentina,Y2004,38491970,3013.6066999999998,42339875421192.602
Argentina,Y2005,38892924,3087.4340000000002,43828957609710.797
Argentina,Y2006,39289876,3090.1536000000001,44315289394208.102
Argentina,Y2007,39684304,3117.0005000000001,45149038324705.5
Argentina,Y2008,40080160,3126.1552999999999,45733333682229.5
Argentina,Y2009,40482784,3096.5056,45754636086250.5
Argentina,Y2010,40895750,3162.0192999999999,47199300037610.898
Argentina,Y2011,41320496,3148.0383000000002,47478653953793.797
Argentina,Y2012,41755188,3175.9856,48404064671851.898
Argentina,Y2013,42196036,3210.9973,49454345548346.5
Argentina,Y2014,42637508,3245.0374000000002,50501512457521.703
Argentina,Y2015,43075416,3306.9679999999998,51993893139021.102
Argentina,Y2016,43508460,3246.9656,51563722619076.203
Argentina,Y2017,43937144,3268.9893000000002,52424969567124.102
Argentina,Y2018,44361148,3306.989,53546167389130.797
Argentina,Y2019,44780676,3304.0239999999999,54004096307681.797
Armenia,Y1992,3442820,2187.9204,2749404880707.7202
Armenia,Y1993,3363111,2103.2995999999998,2581874957685.29
Armenia,Y1994,3283664,2185.2082999999998,2619053786932.0898
Armenia,Y1995,3217349,2273.9870000000001,2670416577169
Armenia,Y1996,3168213,2323.5054,2686896405055.3198
Armenia,Y1997,3133081,2333.6581999999999,2668712160923.6802
Armenia,Y1998,3108691,2323.2157999999999,2636088417709
Armenia,Y1999,3089020,2291.6887000000002,2583861363247.0098
Armenia,Y2000,3069597,2240.6640000000002,2510446454728.9199
Armenia,Y2001,3050686,2245.8359999999998,2500739261876.04
Armenia,Y2002,3033976,2268.6972999999998,2512358203204.6499
Armenia,Y2003,3017938,2446.5551999999998,2694996446119.8198
Armenia,Y2004,3000715,2575.5207999999998,2820867422540.7798
Armenia,Y2005,2981262,2698.1929,2936067285925.5298
Armenia,Y2006,2958301,2798.6574999999998,3021934017531.2402
Armenia,Y2007,2932615,2815.0268999999998,3013217391005.3799
Armenia,Y2008,2907615,2937.4636,3117469827239.6099
Armenia,Y2009,2888094,2896.9944,3053879132805.8599
Armenia,Y2010,2877314,2911.6821,3057905639505.98
Armenia,Y2011,2876536,2946.4749999999999,3093609114869
Armenia,Y2012,2884239,2971.7537000000002,3128505490776.02
Armenia,Y2013,2897593,3020.424,3194465195392.6802
Armenia,Y2014,2912403,3068.5754000000002,3261978793250.46
Armenia,Y2015,2925559,3090.4657999999999,3300089112914.5
Armenia,Y2016,2936147,3050.8472000000002,3269573586614.52
Armenia,Y2017,2944789,3072.2202000000002,3302169691446.2998
Armenia,Y2018,2951741,3074.2698,3312173598008.46
Armenia,Y2019,2957728,3022.2777999999998,3262762620586.02
Asia,Y1961,1738809500,1794.1031,1138655282704700
Asia,Y1962,1774453100,1855.6297999999999,1201845738637770
Asia,Y1963,1811892500,1869.7678000000001,1236553662549950
Asia,Y1964,1851744600,1915.5569,1294699583132230
Asia,Y1965,1894393300,1948.8661999999999,1347550461234910
Asia,Y1966,1940016600,1980.1452999999999,1402152884630370
Asia,Y1967,1988331800,1973.1782000000001,1432016531176270
Asia,Y1968,2038671600,1963.6232,1461161740593510
Asia,Y1969,2090096100,1973.8852999999999,1505847638092730
Asia,Y1970,2141866600,2045.3715999999999,1599033286839420
Asia,Y1971,2193830000,2009.6641999999999,1609234488338390
Asia,Y1972,2246008000,2006.056,1644550505923520
Asia,Y1973,2298061300,2061.5387999999998,1729203025175880
Asia,Y1974,2349636600,2035.8947000000001,1746018635816100
Asia,Y1975,2400521700,2068.2312000000002,1812164364819220
Asia,Y1976,2450526700,2028.9718,1814798092848180
Asia,Y1977,2499778000,2088.9456,1905993592738030
Asia,Y1978,2548792600,2175.3022000000001,2023703864795160
Asia,Y1979,2598308400,2157.5070000000001,2046142024822960
Asia,Y1980,2648893000,2174.2734,2102187420111360
Asia,Y1981,2700535800,2201.1550000000002,2169668725779890
Asia,Y1982,2753146000,2258.1671999999999,2269228357814090
Asia,Y1983,2807091200,2342.0709999999999,2399658516264450
Asia,Y1984,2862799000,2360.1959999999999,2466219863240460
Asia,Y1985,2920469500,2344.8373999999999,2499529529843140
Asia,Y1986,2980351700,2347.9866000000002,2554206437033840
Asia,Y1987,3042082600,2369.1176999999998,2630573882370540
Asia,Y1988,3104483800,2394.0702999999999,2712808648780070
Asia,Y1989,3165954800,2425.0713000000001,2802348134740690
Asia,Y1990,3225332200,2403.4533999999999,2829456509410110
Asia,Y1991,3282162200,2392.442,2866119684803730
Asia,Y1992,3336711200,2424.4884999999999,2952783545260740
Asia,Y1993,3389426700,2437.2089999999998,3015170559199310
Asia,Y1994,3441075500,2474.8371999999999,3108377104224140
Asia,Y1995,3492231400,2519.3065999999999,3211270589382740
Asia,Y1996,3542977800,2529.9879999999998,3271747331167240
Asia,Y1997,3593141500,2541.8209999999999,3333589720045100
Asia,Y1998,3642754300,2553.2678000000001,3394838448988060
Asia,Y1999,3691810000,2567.3456999999999,3459525672981710
Asia,Y2000,3740320000,2574.9364999999998,3515346568733200
Asia,Y2001,3788325000,2559.9124000000002,3539689752096450
Asia,Y2002,3835903200,2551.2705000000001,3572045736380690
Asia,Y2003,3883141000,2556.1867999999999,3623002324859660
Asia,Y2004,3930136000,2565.0488,3679561580182430
Asia,Y2005,3976958700,2577.4167000000002,3741352115535460
Asia,Y2006,4023634200,2599.6104,3817856678922220
Asia,Y2007,4070151200,2640.9146000000001,3923356430824940
Asia,Y2008,4116490500,2665.9722000000002,4005673970615900
Asia,Y2009,4162614800,2673.9504000000002,4062678310969660
Asia,Y2010,4208481000,2739.6080000000002,4208299698638520
Asia,Y2011,4254065000,2756.2184999999999,4279673418418910
Asia,Y2012,4299327000,2774.5909999999999,4354039010093810
Asia,Y2013,4344187400,2793.0466000000001,4428734014276490
Asia,Y2014,4388547000,2821.4787999999999,4519500198005810
Asia,Y2015,4432314400,2836.1248000000001,4588267828801550
Asia,Y2016,4475437600,2860.3908999999999,4672547859363610
Asia,Y2017,4517860400,2887.3987000000002,4761375449695640
Asia,Y2018,4559478000,2895.8489,4819299163069080
Asia,Y2019,4600173000,2913.5032000000001,4891955845959560
Asia (FAO),Y1961,1685656000,1805,1110552314200000
Asia (FAO),Y1962,1719158000,1867,1171528814890000
Asia (FAO),Y1963,1754305000,1882,1205084733650000
Asia (FAO),Y1964,1791942000,1929,1261679483070000
Asia (FAO),Y1965,1832624000,1963,1313065932880000
Asia (FAO),Y1966,1876569000,1994,1365785683890000
Asia (FAO),Y1967,1923443000,1987,1394986652965000
Asia (FAO),Y1968,1971777000,1978,1423563840690000
Asia (FAO),Y1969,2022008000,1987,1466471412040000
Asia (FAO),Y1970,2072512000,2059,1557565305920000
Asia (FAO),Y1971,2123121000,2023,1567701930795000
Asia (FAO),Y1972,2173887000,2019,1602013416345000
Asia (FAO),Y1973,2224469000,2075,1684757208875000
Asia (FAO),Y1974,2274516000,2048,1700246200320000
Asia (FAO),Y1975,2323819000,2081,1765091578735000
Asia (FAO),Y1976,2372163000,2042,1768044248790000
Asia (FAO),Y1977,2419688000,2102,1856457224240000
Asia (FAO),Y1978,2466967000,2189,1971069628495000
Asia (FAO),Y1979,2514810000,2171,1992773166150000
Asia (FAO),Y1980,2563843000,2187,2046600493965000
Asia (FAO),Y1981,2614095000,2214,2112476310450000
Asia (FAO),Y1982,2665454000,2271,2209434802410000
Asia (FAO),Y1983,2718196000,2354,2335501185160000
Asia (FAO),Y1984,2772643000,2372,2400498856540000
Asia (FAO),Y1985,2828924000,2356,2432704904560000
Asia (FAO),Y1986,2887194000,2359,2485975085790000
Asia (FAO),Y1987,2947139000,2380,2560179649300000
Asia (FAO),Y1988,3007756000,2405,2640283410700000
Asia (FAO),Y1989,3067693000,2436,2727608554020000
Asia (FAO),Y1990,3127757000,2414,2755897970270000
Asia (FAO),Y1991,3184055000,2402,2791556540150000
Asia (FAO),Y1992,3306200000,2433,2936054379000000
Asia (FAO),Y1993,3359307000,2445,2997929549475000
Asia (FAO),Y1994,3410736000,2482,3089888064480000
Asia (FAO),Y1995,3460723000,2527,3192015162665000
Asia (FAO),Y1996,3509214000,2538,3250830573180000
Asia (FAO),Y1997,3556176000,2552,3312506820480000
Asia (FAO),Y1998,3601989000,2566,3373586877510000
Asia (FAO),Y1999,3647155000,2582,3437188286650000
Asia (FAO),Y2000,3692051000,2591,3491628011465000
Asia (FAO),Y2001,3736854000,2578,3516267508380000
Asia (FAO),Y2002,3781545000,2571,3548658551175000
Asia (FAO),Y2003,3826094000,2577,3598843146870000
Asia (FAO),Y2004,3870370000,2587,3654616224350000
Asia (FAO),Y2005,3914307000,2600,3714677343000000
Asia (FAO),Y2006,3957869000,2624,3790688613440000
Asia (FAO),Y2007,4001132000,2667,3894921951060000
Asia (FAO),Y2008,4044282000,2693,3975306770490000
Asia (FAO),Y2009,4087559000,2702,4031273312570000
Asia (FAO),Y2010,4191841000,2742,4195320228030000
Asia (FAO),Y2011,4236498000,2760,4267848085200000
Asia (FAO),Y2012,4280853500,2778,4340657023395000
Asia (FAO),Y2013,4324836000,2797,4415246696580000
Asia (FAO),Y2014,4369927000,2825,4505940977875000
Asia (FAO),Y2015,4413211000,2839,4573123700585000
Asia (FAO),Y2016,4455869000,2863,4656360825655000
Asia (FAO),Y2017,4497855000,2891,4746204063825000
Asia (FAO),Y2018,4539045000,2899,4802922381075000
Asia (FAO),Y2019,4579325400,2917,4875630650007000
Australia,Y1961,10445836,3105.5479999999998,11840616460816.699
Australia,Y1962,10643420,3126.9162999999999,12147595472297.301
Australia,Y1963,10845179,3182.9733999999999,12599769440462.1
Australia,Y1964,11065419,3160.0963999999999,12763243622432.9
Australia,Y1965,11313186,3109.9956000000002,12842144918923.301
Australia,Y1966,11593402,3183.3676999999998,13470712432869.1
Australia,Y1967,11899644,3125.9301999999998,13577071640329.801
Australia,Y1968,12215704,3150.1143000000002,14045515307063
Australia,Y1969,12518931,3156.5275999999999,14423468196758.4
Australia,Y1970,12793030,3186.6489999999999,14879917133611.6
Australia,Y1971,13033130,3211.7865999999999,15278765785871.199
Australia,Y1972,13244163,3250.1444999999999,15711586889017
Australia,Y1973,13431790,3125.7260000000001,15324194758782.1
Australia,Y1974,13605574,3044.4911999999999,15119048364591.301
Australia,Y1975,13773290,3119.8825999999999,15684432452750.199
Australia,Y1976,13935722,3141.6619000000001,15980184302583
Australia,Y1977,14092545,3097.0311999999999,15930443816627.5
Australia,Y1978,14249403,3047.364,15849437969147.6
Australia,Y1979,14413002,3033.8433,15960278185964.1
Australia,Y1980,14588400,3085.0866999999998,16427364767212.199
Australia,Y1981,14777241,3094.0798,16688516450408.6
Australia,Y1982,14979203,3129.2388000000001,17108828675546.9
Australia,Y1983,15194644,3062.6635999999999,16985670329221.801
Australia,Y1984,15423156,3108.1554999999998,17497212009296.699
Australia,Y1985,15663672,3146.3699999999999,17988553299783.602
Australia,Y1986,15917580,3108.0666999999999,18057608625043.898
Australia,Y1987,16183159,3135.5288,18521107808609.898
Australia,Y1988,16452258,3140.701,18860142450793.199
Australia,Y1989,16713988,3158.6826000000001,19269876821356.199
Australia,Y1990,16960600,3199.5259999999998,19807046446594
Australia,Y1991,17189234,3145.1060000000002,19732616490913.5
Australia,Y1992,17402180,3147.7737000000002,19994015452233.102
Australia,Y1993,17603210,3063.0464000000002,19680598891914.602
Australia,Y1994,17798526,3075.0149999999999,19976718066179.898
Australia,Y1995,17993082,3121.5482999999999,20500690203034.102
Australia,Y1996,18189274,3102.3285999999998,20596623304354.301
Australia,Y1997,18387206,3125.5999000000002,20976932970731
Australia,Y1998,18587028,3048.7350000000001,20683426825496.699
Australia,Y1999,18788188,3052.3103000000001,20931793609018.801
Australia,Y2000,18991434,3033.1394,21025338355683.398
Australia,Y2001,19194676,3094.4191999999998,21679676492545.398
Australia,Y2002,19401366,3126.7415000000001,22142015523544.5
Australia,Y2003,19624162,3156.0131999999999,22605951723492.5
Australia,Y2004,19879654,3103.944,22522446455712.199
Australia,Y2005,20178542,3151.5942,23212020215054.602
Australia,Y2006,20526300,3208.2302,24036379877304.898
Australia,Y2007,20916340,3248.4032999999999,24799818376171.5
Australia,Y2008,21332292,3245.8937999999998,25273459335045.199
Australia,Y2009,21750852,3247.1640000000002,25779433008060.699
Australia,Y2010,22154688,3410.0479999999998,27575220569333.801
Australia,Y2011,22538002,3389.9998000000001,27887395129425.898
Australia,Y2012,22903952,3437.0073000000002,28733183331340.102
Australia,Y2013,23254912,3429.0129999999999,29105609380077.398
Australia,Y2014,23596426,3412.9385000000002,29394600026597.398
Australia,Y2015,23932498,3401.0713000000001,29709588211064.199
Australia,Y2016,24262710,3428.0410000000002,30358351097655.199
Australia,Y2017,24584620,3404.0527000000002,30545879862658
Australia,Y2018,24898152,3393.9792000000002,30843890652350
Australia,Y2019,25203200,3416.973,31433308678464
Austria,Y1961,7111139,3183.3090000000002,8262487764317.1201
Austria,Y1962,7156836,3185.0425,8320111791318.4502
Austria,Y1963,7205991,3239.8908999999999,8521518003229.3896
Austria,Y1964,7256091,3261.3964999999998,8637721273744.75
Austria,Y1965,7305154,3211.1165000000001,8562060698720.9697
Austria,Y1966,7352239,3222.6635999999999,8648234446387.1504
Austria,Y1967,7397168,3183.9962999999998,8596682773004.6201
Austria,Y1968,7439581,3209.9245999999998,8716380333941.2998
Austria,Y1969,7479340,3141.8960000000002,8577247576453.5996
Austria,Y1970,7516238,3205.3420000000001,8793621370339.54
Austria,Y1971,7550339,3219.1601999999998,8871599043937.3496
Austria,Y1972,7581120,3197.6426000000001,8848224977714.8809
Austria,Y1973,7607067,3285.7437,9123128451815.6797
Austria,Y1974,7626290,3193.7429999999999,8890089760766.5508
Austria,Y1975,7637686,3134.3130000000001,8737697959697.0703
Austria,Y1976,7640755,3232.9175,9016204651740.0605
Austria,Y1977,7636573,3178.3847999999998,8859268154761
Austria,Y1978,7627762,3195.4090000000001,8896444060800.1699
Austria,Y1979,7617883,3261.5023999999999,9068696445908.0098
Austria,Y1980,7609750,3330.8618000000001,9251664337630.75
Austria,Y1981,7604512,3324.0001999999999,9226250784249.3809
Austria,Y1982,7602177,3377.1116000000002,9370791048162.9199
Austria,Y1983,7603100,3340.069,9269130694073.5
Austria,Y1984,7607296,3343.1968000000002,9282930990006.2695
Austria,Y1985,7614874,3356.7755999999999,9329919482700.1602
Austria,Y1986,7625395,3410.3854999999999,9492020837016.9609
Austria,Y1987,7639351,3399.2494999999999,9478341924482.1895
Austria,Y1988,7658856,3398.8305999999998,9501371258834.6602
Austria,Y1989,7686564,3452.8584000000001,9687325232206.2207
Austria,Y1990,7723954,3485.4816999999998,9826420616304.2598
Austria,Y1991,7772698,3534.6356999999998,10027884380183.301
Austria,Y1992,7830938,3530.6323000000002,10091579364365.6
Austria,Y1993,7892089,3499.0706,10079466456256.4
Austria,Y1994,7947215,3552.8755000000001,10305944895357.4
Austria,Y1995,7990113,3507.7539999999999,10229983055213.699
Austria,Y1996,8017852,3547.0796,10380585131732
Austria,Y1997,8032873,3485.7910000000002,10220334488753.199
Austria,Y1998,8041054,3593.6174000000001,10547212122590
Austria,Y1999,8051116,3653.3299999999999,10735885019942.199
Austria,Y2000,8069276,3703.2467999999999,10907119991740.6
Austria,Y2001,8097755,3705.5544,10952435159685.801
Austria,Y2002,8134403,3632.9630000000002,10786474571022.5
Austria,Y2003,8175855,3594.0556999999999,10725334566770.1
Austria,Y2004,8216809,3595.5513000000001,10783544772857.6
Austria,Y2005,8253656,3633.5364,10946335220813.6
Austria,Y2006,8285344,3715.2546000000002,11235489279132.6
Austria,Y2007,8313731,3735.7725,11336245789402.1
Austria,Y2008,8341525,3717.2116999999998,11317633228932.5
Austria,Y2009,8372658,3722.7075,11376669207010.301
Austria,Y2010,8409945,3724.0243999999998,11431376739670.199
Austria,Y2011,8453501,3763.2222000000002,11611526960286.6
